side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,condition_1_offset,993704.0,-1.438,1.67,0.773,-7.8,-0.1,-11.1,152,464,0,,,,
R,condition_1_offset,993765.0,-1.131,2.046,1.067,-19.8,5.2,-18.5,455,575,0,,,,
R,condition_1_offset,993824.0,-0.386,0.719,-0.597,-6.5,10.1,-16.6,547,731,0,,,,
R,condition_1_offset,993884.0,0.062,1.027,-0.126,-5.5,-6.6,-4.7,529,722,0,,,,
R,condition_1_offset,993944.0,-0.195,0.934,-0.279,-1.7,0.1,-4.2,389,615,0,,,,
R,condition_1_offset,994004.0,-0.22,0.961,-0.281,-2.6,-4.3,-1.5,508,671,0,,,,
R,condition_1_offset,994064.0,-0.246,0.941,-0.308,-2.3,-2.3,-2.5,552,711,0,,,,
R,condition_1_offset,994124.0,-0.209,0.989,-0.317,-3.6,-4.2,-2.6,440,674,0,,,,
R,condition_1_offset,994183.0,-0.353,1.008,-0.246,-5.0,-5.9,-2.8,301,526,0,,,,
R,condition_1_offset,994244.0,-0.051,1.149,-0.159,-9.2,-5.3,-4.2,259,682,0,,,,
R,condition_1_offset,994304.0,-0.39,1.264,-0.427,-14.0,-6.0,-5.7,234,623,0,,,,
R,condition_1_offset,994364.0,-0.174,1.843,-0.808,-19.7,-9.3,-8.3,250,587,0,,,,
R,condition_1_offset,994425.0,-0.548,1.486,-0.449,-24.8,-16.1,-12.3,153,462,0,,,,
R,condition_1_offset,994527.0,0.494,0.019,-0.286,5.7,-8.0,3.2,217,441,0,,,,
R,condition_1_offset,994543.0,0.469,0.078,-0.055,8.5,0.2,2.9,298,435,0,,,,
R,condition_1_offset,994604.0,0.151,0.163,-0.311,23.4,18.5,6.9,295,435,0,,,,
R,condition_1_offset,994664.0,-0.094,0.797,-0.496,32.7,18.9,16.6,250,457,0,,,,
R,condition_1_offset,994724.0,-0.603,2.045,-0.486,36.2,8.9,22.1,244,444,0,,,,
R,condition_1_offset,994784.0,-0.874,2.37,0.395,33.1,9.2,14.9,260,479,0,,,,
R,condition_1_offset,994844.0,-1.551,1.907,1.138,-5.1,0.0,-7.5,328,459,0,,,,
R,condition_1_offset,994904.0,-1.058,1.708,1.763,-24.9,-3.9,-12.4,452,637,0,,,,
R,condition_1_offset,994964.0,-0.778,0.585,-0.421,-7.3,5.1,-11.8,474,574,0,,,,
R,condition_1_offset,995024.0,-0.119,1.029,-0.201,-4.9,-3.6,-4.8,594,750,0,,,,
R,condition_1_offset,995083.0,-0.204,0.925,-0.33,-2.5,-1.6,-3.1,554,750,0,,,,
R,condition_1_offset,995145.0,-0.195,0.932,-0.313,-2.6,-4.2,-1.1,584,743,0,,,,
R,condition_1_offset,995204.0,-0.266,0.919,-0.319,-2.4,-3.0,-1.9,490,741,0,,,,
R,condition_1_offset,995264.0,-0.234,0.985,-0.314,-3.2,-4.1,-2.3,499,658,0,,,,
R,condition_1_offset,995324.0,-0.328,0.997,-0.359,-5.2,-5.2,-2.5,440,722,0,,,,
R,condition_1_offset,995384.0,-0.107,1.181,-0.205,-9.8,-5.5,-4.1,225,565,0,,,,
R,condition_1_offset,995444.0,-0.487,1.247,-0.465,-14.6,-6.4,-6.0,221,621,0,,,,
R,condition_1_offset,995504.0,-0.232,1.815,-0.886,-19.3,-10.5,-8.4,200,603,0,,,,
R,condition_1_offset,995594.0,-0.783,0.882,-0.188,-20.1,-12.3,-11.2,177,371,0,,,,
R,condition_1_offset,995654.0,0.382,-0.052,-0.549,4.5,-15.7,7.8,229,428,0,,,,
R,condition_1_offset,995714.0,0.324,0.11,-0.028,16.2,4.9,8.1,290,424,0,,,,
R,condition_1_offset,995774.0,0.042,0.399,-0.518,28.1,21.7,11.4,305,442,0,,,,
R,condition_1_offset,995833.0,-0.103,1.565,-0.489,34.4,23.3,16.4,216,464,0,,,,
R,condition_1_offset,995896.0,-0.969,2.304,-0.6,36.5,22.9,18.6,213,419,0,,,,
R,condition_1_offset,995954.0,-2.153,2.119,1.587,16.9,7.6,4.5,151,494,0,,,,
R,condition_1_offset,996014.0,2.434,1.013,-1.318,-14.6,14.2,-10.0,449,671,0,,,,
R,condition_1_offset,996104.0,-0.546,0.675,-0.548,-8.1,7.6,-12.6,577,736,0,,,,
R,condition_1_offset,996164.0,-0.013,1.029,-0.313,-4.7,-4.6,-4.9,502,680,0,,,,
R,condition_1_offset,996224.0,-0.196,0.928,-0.308,-2.7,-1.2,-3.3,470,675,0,,,,
R,condition_1_offset,996284.0,-0.19,0.933,-0.263,-3.0,-4.7,-1.1,511,756,0,,,,
R,condition_1_offset,996344.0,-0.238,0.966,-0.273,-2.7,-3.2,-1.6,532,731,0,,,,
R,condition_1_offset,996404.0,-0.183,1.024,-0.311,-3.7,-4.2,-2.0,466,705,0,,,,
R,condition_1_offset,996464.0,-0.227,1.021,-0.27,-6.4,-4.4,-2.5,231,567,0,,,,
R,condition_1_offset,996554.0,-0.228,1.199,-0.251,-13.2,-1.8,-5.3,225,600,0,,,,
